Any,data,hora,grupHora,tipusDia,grupDiaLab,via,pk,nomMunicipi,nomComarca,nomProvincia,zona,D_SUBZONA,D_CLIMATOLOGIA,D_BOIRA,D_VENT,D_LLUMINOSITAT,D_SUPERFICIE,D_CARACT_ENTORN,D_CIRCULACIO_MESURES_ESP,C_VELOCITAT_VIA,D_LIMIT_VELOCITAT,D_TIPUS_VIA,D_SUBTIPUS_TRAM,D_TRACAT_ALTIMETRIC,D_SENTITS_VIA,D_INTER_SECCIO,D_REGULACIO_PRIORITAT,D_TITULARITAT_VIA,D_CARRIL_ESPECIAL,D_FUNC_ESP_VIA,D_GRAVETAT
2012,29/05/2012,8.45,Matí,dill-dij,Feiners,AP-7,"147,5",Barberà del Vallès,Vallès Occidental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Pla,Un sol sentit,En secció,Semàfor,Estatal,No n'hi ha,Sense funció especial,Accident greu
2012,31/10/2012,17.5,Tarda,dill-dij,Feiners,AP-7,"75,5",Vilobí d'Onyar,Selva,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau",Alba o capvespre,Sec i net,Terraplé,No n'hi ha,100.0,Genérica via,Carretera convencional,Intersecció en T o Y,Pla,Doble sentit,En secció,Sols marques viàries (inclou pas vianants),Estatal,No n'hi ha,Sense funció especial,Accident mortal
2012,31/01/2012,6.4,Matí,dill-dij,Feiners,AP-7,117,Llinars del Vallès,Vallès Oriental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Sense especificar,Doble sentit,En secció,Senyal Stop o cedeix pas,Autonòmica,No n'hi ha,Sense funció especial,Accident mortal
2012,11/07/2012,20.3,Tarda,dill-dij,Feiners,AP-7,"144,8",Santa Perpètua de Mogoda,Vallès Occidental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,120.0,Senyal velocitat,Carretera convencional,Intersecció en T o Y,Rampa o pendent,Doble sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2013,19/07/2013,1.0,Nit,div,Feiners,AP-7,"112,5",Vallgorguina,Vallès Oriental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,100.0,Genérica via,Autopista,Encreuament o intersecció en X o +,Pla,Doble sentit,En secció,Semàfor,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2013,02/05/2013,14.58,Tarda,dill-dij,Feiners,AP-7,293,"Ametlla de Mar, l'",Baix Ebre,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Desmunt,No n'hi ha,100.0,Genérica via,Autopista,Intersecció en T o Y,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Altres,No n'hi ha,Sense funció especial,Accident greu
2013,17/06/2013,12.18,Matí,dill-dij,Feiners,AP-7,"332,4",Freginals,Montsià,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Autopista,Giratòria,Pla,Doble sentit,En secció,Sols marques viàries (inclou pas vianants),Estatal,No n'hi ha,Sense funció especial,Accident greu
2013,20/10/2013,17.3,Tarda,dg,CapDeSetmana,AP-7,"76,8",Sils,Selva,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,999.0,Genérica via,Autopista,Encreuament o intersecció en X o +,Sense especificar,Un sol sentit,En secció,Senyal Stop o cedeix pas,Altres,No n'hi ha,Sense funció especial,Accident greu
2013,24/07/2013,20.11,Tarda,dill-dij,Feiners,AP-7,"204,7",Castellet i la Gornal,Alt Penedès,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Desmunt,No n'hi ha,100.0,Genérica via,Autopista,Encreuament o intersecció en X o +,Pla,Doble sentit,En secció,Semàfor,Estatal,No n'hi ha,Sense funció especial,Accident greu
2013,25/03/2013,8.28,Matí,dill-dij,Feiners,AP-7,"291,8","Ametlla de Mar, l'",Baix Ebre,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Mixt,No n'hi ha,100.0,Genérica via,Autopista,Giratòria,Pla,Doble sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2014,04/04/2014,11.17,Matí,div,Feiners,AP-7,"157,2",Sant Cugat del Vallès,Vallès Occidental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,999.0,Genérica via,Autopista,Enllaç d'entrada o eixida,Sense especificar,Doble sentit,En secció,Senyal Stop o cedeix pas,Altres,No n'hi ha,Sense funció especial,Accident greu
2014,03/12/2014,19.38,Tarda,dill-dij,Feiners,AP-7,147,Barberà del Vallès,Vallès Occidental,Barcelona,Carretera,Carretera,Pluja dèbil,No n'hi ha,"Calma, vent molt suau","De nit, il·luminació artificial insuficient",Sec i net,A nivell,No n'hi ha,120.0,Senyal velocitat,Autopista,Intersecció en T o Y,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2014,16/06/2014,3.56,Nit,dill-dij,Feiners,AP-7,"51,2",Sant Julià de Ramis,Gironès,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,Terraplé,No n'hi ha,100.0,Genérica via,Autopista,Giratòria,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Autonòmica,No n'hi ha,Sense funció especial,Accident mortal
2014,08/12/2014,20.33,Tarda,dill-dij,Feiners,AP-7,"282,4",Vandellòs i l'Hospitalet de l'Infant,Baix Camp,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,Vent fort,"De nit, sense llum artificial",Sec i net,Terraplé,No n'hi ha,100.0,Genérica via,Autopista,Encreuament o intersecció en X o +,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2014,27/11/2014,22.38,Nit,dill-dij,Feiners,AP-7,"322,9","Aldea, l'",Baix Ebre,Tarragona,Carretera,Carretera,Pluja dèbil,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Autopista,Giratòria,Pla,Doble sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2014,22/06/2014,20.38,Tarda,dg,CapDeSetmana,AP-7,"86,5",Maçanet de la Selva,Selva,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,120.0,Senyal velocitat,Autopista,Intersecció en T o Y,Pla,Un sol sentit,En secció,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2014,01/10/2014,15.53,Tarda,dill-dij,Feiners,AP-7,19,Pont de Molins,Alt Empordà,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Desmunt,No n'hi ha,100.0,Genérica via,Autopista,Giratòria,Pla,Doble sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2015,08/04/2015,14.41,Tarda,dill-dij,Feiners,AP-7,"14,1",Biure,Alt Empordà,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Autopista,Giratòria,Pla,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2015,13/07/2015,18.31,Tarda,dill-dij,Feiners,AP-7,"139,6",Mollet del Vallès,Vallès Oriental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Desmunt,No n'hi ha,100.0,Genérica via,Autopista,Encreuament o intersecció en X o +,Pla,Un sol sentit,En secció,Semàfor,Estatal,No n'hi ha,Sense funció especial,Accident greu
2015,19/02/2015,1.2,Nit,dill-dij,Feiners,AP-7,"75,2",Vilobí d'Onyar,Selva,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, il·luminació artificial insuficient",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Autopista,Giratòria,Pla,Un sol sentit,En secció,Sols marques viàries (inclou pas vianants),Altres,No n'hi ha,Sense funció especial,Accident greu
2015,12/02/2015,23.36,Nit,dill-dij,Feiners,AP-7,161,"Papiol, el",Baix Llobregat,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, il·luminació artificial insuficient",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Autopista,Intersecció en T o Y,Pla,Un sol sentit,En secció,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2015,10/09/2015,17.27,Tarda,dill-dij,Feiners,AP-7,162,"Papiol, el",Baix Llobregat,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Mixt,Obres,60.0,Senyal velocitat,Autopista,Intersecció en T o Y,Pla,Un sol sentit,Dintre intersecció,Sols marques viàries (inclou pas vianants),Estatal,No n'hi ha,Sense funció especial,Accident greu
2016,16/10/2016,12.5,Matí,dg,CapDeSetmana,AP-7,283,Vandellòs i l'Hospitalet de l'Infant,Baix Camp,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,40.0,Senyal velocitat,Carretera convencional,Encreuament o intersecció en X o +,Pla,Un sol sentit,En secció,Semàfor,Estatal,No n'hi ha,Sense funció especial,Accident greu
2016,06/03/2016,6.4,Matí,dg,CapDeSetmana,AP-7,"89,1",Maçanet de la Selva,Selva,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau",Alba o capvespre,Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Rampa o pendent,Un sol sentit,En secció,Sols marques viàries (inclou pas vianants),Estatal,No n'hi ha,Sense funció especial,Accident greu
2016,04/07/2016,7.43,Matí,dill-dij,Feiners,AP-7,"222,5","Vendrell, el",Baix Penedès,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Giratòria,Pla,Doble sentit,En secció,Senyal Stop o cedeix pas,Estatal,Carril acceleració,Sense funció especial,Accident greu
2010,28/07/2010,20.55,Tarda,dill-dij,Feiners,AP-7,"167,5",Castellbisbal,Vallès Occidental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau",Alba o capvespre,Sec i net,Terraplé,No n'hi ha,100.0,Genérica via,Autopista,Encreuament o intersecció en X o +,Pla,Doble sentit,En secció,Semàfor,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2010,02/04/2010,9.29,Matí,div,Feiners,AP-7,"95,5",Fogars de la Selva,Selva,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,120.0,Senyal velocitat,Carretera convencional,Giratòria,Pla,Doble sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2010,13/12/2010,18.18,Tarda,dill-dij,Feiners,AP-7,244,Tarragona,Tarragonès,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,Sense Especificar,No n'hi ha,100.0,Genérica via,Autopista,Intersecció en T o Y,Rampa o pendent,Doble sentit,En secció,Sols marques viàries (inclou pas vianants),Estatal,No n'hi ha,Sense funció especial,Accident greu
2011,21/06/2011,12.37,Matí,dill-dij,Feiners,AP-7,"270,6",Mont-roig del Camp,Baix Camp,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,110.0,Senyal velocitat,Carretera convencional,Intersecció en T o Y,Pla,Doble sentit,En secció,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2011,01/02/2011,20.35,Tarda,dill-dij,Feiners,AP-7,319,"Aldea, l'",Baix Ebre,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,Vent fort,"De nit, sense llum artificial",Sec i net,Terraplé,No n'hi ha,50.0,Senyal velocitat,Carretera convencional,Encreuament o intersecció en X o +,Pla,Un sol sentit,En secció,Sols marques viàries (inclou pas vianants),Estatal,Carril d'alentiment,Sense funció especial,Accident greu
2011,10/08/2011,7.4,Matí,dill-dij,Feiners,AP-7,293,"Ametlla de Mar, l'",Baix Ebre,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Terraplé,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Pla,Doble sentit,En secció,Sols marques viàries (inclou pas vianants),Estatal,No n'hi ha,Sense funció especial,Accident mortal
2011,21/03/2011,11.5,Matí,dill-dij,Feiners,AP-7,"294,9","Ametlla de Mar, l'",Baix Ebre,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Mixt,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Pla,Doble sentit,En secció,Sols marques viàries (inclou pas vianants),Estatal,No n'hi ha,Sense funció especial,Accident greu
2011,19/03/2011,11.1,Matí,dis,CapDeSetmana,AP-7,302,"Ametlla de Mar, l'",Baix Ebre,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Desmunt,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Pla,Doble sentit,En secció,Senyal Stop o cedeix pas,Altres,No n'hi ha,Sense funció especial,Accident greu
2011,29/10/2011,4.3,Nit,dis,CapDeSetmana,AP-7,"138,5",Mollet del Vallès,Vallès Oriental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, il·luminació artificial insuficient",Sec i net,A nivell,No n'hi ha,40.0,Senyal velocitat,Carretera convencional,Intersecció en T o Y,Rampa o pendent,Un sol sentit,En secció,Sols marques viàries (inclou pas vianants),Estatal,No n'hi ha,Sense funció especial,Accident greu
2011,01/10/2011,10.0,Matí,dis,CapDeSetmana,AP-7,"116,5",Llinars del Vallès,Vallès Oriental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Giratòria,Pla,Un sol sentit,En secció,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2012,10/12/2012,6.45,Matí,dill-dij,Feiners,AP-7,125,"Roca del Vallès, la",Vallès Oriental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, il·luminació artificial suficient",Sec i net,A nivell,No n'hi ha,30.0,Senyal velocitat,Carretera convencional,Enllaç d'entrada o eixida,Pla,Doble sentit,Dintre intersecció,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2012,09/05/2012,15.34,Tarda,dill-dij,Feiners,AP-7,"23,3",Figueres,Alt Empordà,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Desmunt,No n'hi ha,100.0,Genérica via,Carretera convencional,Intersecció en T o Y,Pla,Doble sentit,En secció,Senyal Stop o cedeix pas,Altres,No n'hi ha,Sense funció especial,Accident greu
2012,03/11/2012,6.0,Matí,dis,CapDeSetmana,AP-7,"152,6",Sant Cugat del Vallès,Vallès Occidental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Rampa o pendent,Doble sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2012,26/09/2012,9.4,Matí,dill-dij,Feiners,AP-7,"298,5","Ametlla de Mar, l'",Baix Ebre,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Desmunt,No n'hi ha,100.0,Genérica via,Carretera convencional,Giratòria,Pla,Doble sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2013,01/10/2013,18.33,Tarda,dill-dij,Feiners,AP-7,169,Martorell,Baix Llobregat,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Autopista,Intersecció en T o Y,Canvi rasant,Doble sentit,En secció,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2013,27/10/2013,19.59,Tarda,dg,CapDeSetmana,AP-7,"135,3",Montmeló,Vallès Oriental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,999.0,Genérica via,Autopista,Intersecció en T o Y,Sense especificar,Doble sentit,En secció,Sols norma prioritat de pas,Altres,No n'hi ha,Sense funció especial,Accident greu
2013,06/09/2013,3.08,Nit,div,Feiners,AP-7,"145,1",Santa Perpètua de Mogoda,Vallès Occidental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,A nivell,No n'hi ha,120.0,Senyal velocitat,Autopista,Intersecció en T o Y,Rampa o pendent,Doble sentit,En secció,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2014,21/10/2014,5.22,Nit,dill-dij,Feiners,AP-7,"34,5",Garrigàs,Alt Empordà,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, il·luminació artificial insuficient",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Autopista,Encreuament o intersecció en X o +,Pla,Un sol sentit,En secció,Semàfor,Estatal,No n'hi ha,Sense funció especial,Accident greu
2014,09/08/2014,17.47,Tarda,dis,CapDeSetmana,AP-7,"262,7",Vinyols i els Arcs,Baix Camp,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Terraplé,No n'hi ha,100.0,Genérica via,Autopista,Enllaç d'entrada o eixida,Pla,Doble sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident mortal
2014,23/05/2014,7.59,Matí,div,Feiners,AP-7,161,"Papiol, el",Baix Llobregat,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Autopista,Enllaç d'entrada o eixida,Pla,Un sol sentit,En secció,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2014,14/12/2014,20.36,Tarda,dg,CapDeSetmana,AP-7,"154,8",Sant Cugat del Vallès,Vallès Occidental,Barcelona,Carretera,Carretera,Pluja dèbil,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Autopista,Intersecció en T o Y,Pla,Un sol sentit,En secció,Sols marques viàries (inclou pas vianants),Estatal,No n'hi ha,Sense funció especial,Accident greu
2015,14/06/2015,18.2,Tarda,dg,CapDeSetmana,AP-7,"199,2",Vilafranca del Penedès,Alt Penedès,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,120.0,Senyal velocitat,Autopista,Encreuament o intersecció en X o +,Rampa o pendent,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2015,29/08/2015,9.3,Matí,dis,CapDeSetmana,AP-7,"221,3","Vendrell, el",Baix Penedès,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Autopista,Giratòria,Rampa o pendent,Un sol sentit,En secció,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2016,31/08/2016,5.35,Nit,dill-dij,Feiners,AP-7,34,Garrigàs,Alt Empordà,Girona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, il·luminació artificial insuficient",Sec i net,Mixt,No n'hi ha,100.0,Genérica via,Carretera convencional,Giratòria,Rampa o pendent,Un sol sentit,En secció,Senyal Stop o cedeix pas,Estatal,Carril acceleració,Sense funció especial,Accident mortal
2016,04/12/2016,11.59,Matí,dg,CapDeSetmana,AP-7,"131,9",Granollers,Vallès Oriental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Giratòria,Pla,Doble sentit,En secció,Sols norma prioritat de pas,Estatal,No n'hi ha,Sense funció especial,Accident greu
2016,10/07/2016,0.09,Nit,dg,CapDeSetmana,AP-7,"151,3",Cerdanyola del Vallès,Vallès Occidental,Barcelona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De dia, dia clar",Sec i net,Sense Especificar,No n'hi ha,999.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Sense especificar,Un sol sentit,En secció,Sols norma prioritat de pas,Altres,No n'hi ha,Sense funció especial,Accident greu
2016,21/08/2016,1.04,Nit,dg,CapDeSetmana,AP-7,"279,9",Vandellòs i l'Hospitalet de l'Infant,Baix Camp,Tarragona,Carretera,Carretera,Bon temps,No n'hi ha,"Calma, vent molt suau","De nit, sense llum artificial",Sec i net,A nivell,No n'hi ha,100.0,Genérica via,Carretera convencional,Encreuament o intersecció en X o +,Pla,Un sol sentit,En secció,Semàfor,Estatal,No n'hi ha,Sense funció especial,Accident greu
